title,country,date,points,link,img
Arcane,world,2021-12-02,336,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
True Story,world,2021-12-02,317,https://flixpatrol.com/title/true-story-2021/,https://flixpatrol.com/runtime/cache/files/posters/7/w72/7zmbzjijhqv5ootkb8rdyarn9x6.jpg
Squid Game,world,2021-12-02,258,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-02,247,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
Selling Sunset,world,2021-12-02,219,https://flixpatrol.com/title/selling-sunset/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ihj6qmumtlgmomblxxdc402gwxo.jpg
Maid,world,2021-12-02,165,https://flixpatrol.com/title/maid/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4brwcsxdh31bzuttrthj2byfe6m.jpg
Nisser,world,2021-12-02,161,https://flixpatrol.com/title/nisser/,https://flixpatrol.com/static/img/bg-img-opt.png
Lost in Space,world,2021-12-03,755,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Arcane,world,2021-12-03,316,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
JoJo's Bizarre Adventure,world,2021-12-03,305,https://flixpatrol.com/title/jojos-bizarre-adventure/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ogawwbh3frwtityyxrzavftqcgp.jpg
Hellbound,world,2021-12-03,284,https://flixpatrol.com/title/hellbound-2021/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tdpjibrcwoaammzqfdactk7ab7c.jpg
True Story,world,2021-12-03,267,https://flixpatrol.com/title/true-story-2021/,https://flixpatrol.com/runtime/cache/files/posters/7/w72/7zmbzjijhqv5ootkb8rdyarn9x6.jpg
Squid Game,world,2021-12-03,264,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-03,251,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
Selling Sunset,world,2021-12-03,205,https://flixpatrol.com/title/selling-sunset/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ihj6qmumtlgmomblxxdc402gwxo.jpg
Maid,world,2021-12-03,175,https://flixpatrol.com/title/maid/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4brwcsxdh31bzuttrthj2byfe6m.jpg
School of Chocolate,world,2021-12-03,148,https://flixpatrol.com/title/school-of-chocolate/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/pgpaieoe5woi6eflvfgbzqphduv.jpg
Money Heist,world,2021-12-04,870,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Lost in Space,world,2021-12-04,630,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Jurassic World: Camp Cretaceous,world,2021-12-04,442,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Arcane,world,2021-12-04,247,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Squid Game,world,2021-12-04,225,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-04,221,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-04,204,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Hellbound,world,2021-12-04,193,https://flixpatrol.com/title/hellbound-2021/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tdpjibrcwoaammzqfdactk7ab7c.jpg
True Story,world,2021-12-04,169,https://flixpatrol.com/title/true-story-2021/,https://flixpatrol.com/runtime/cache/files/posters/7/w72/7zmbzjijhqv5ootkb8rdyarn9x6.jpg
Selling Sunset,world,2021-12-04,152,https://flixpatrol.com/title/selling-sunset/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ihj6qmumtlgmomblxxdc402gwxo.jpg
Money Heist,world,2021-12-05,876,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Lost in Space,world,2021-12-05,627,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Jurassic World: Camp Cretaceous,world,2021-12-05,470,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Arcane,world,2021-12-05,241,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Squid Game,world,2021-12-05,234,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-05,221,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-05,189,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Hellbound,world,2021-12-05,179,https://flixpatrol.com/title/hellbound-2021/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tdpjibrcwoaammzqfdactk7ab7c.jpg
True Story,world,2021-12-05,149,https://flixpatrol.com/title/true-story-2021/,https://flixpatrol.com/runtime/cache/files/posters/7/w72/7zmbzjijhqv5ootkb8rdyarn9x6.jpg
Selling Sunset,world,2021-12-05,139,https://flixpatrol.com/title/selling-sunset/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ihj6qmumtlgmomblxxdc402gwxo.jpg
Money Heist,world,2021-12-06,883,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Lost in Space,world,2021-12-06,623,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Jurassic World: Camp Cretaceous,world,2021-12-06,439,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Squid Game,world,2021-12-06,272,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
Arcane,world,2021-12-06,262,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
The Queen of Flow,world,2021-12-06,218,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-06,164,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Hellbound,world,2021-12-06,164,https://flixpatrol.com/title/hellbound-2021/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tdpjibrcwoaammzqfdactk7ab7c.jpg
True Story,world,2021-12-06,137,https://flixpatrol.com/title/true-story-2021/,https://flixpatrol.com/runtime/cache/files/posters/7/w72/7zmbzjijhqv5ootkb8rdyarn9x6.jpg
Maid,world,2021-12-06,136,https://flixpatrol.com/title/maid/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4brwcsxdh31bzuttrthj2byfe6m.jpg
Money Heist,world,2021-12-07,872,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Lost in Space,world,2021-12-07,586,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Jurassic World: Camp Cretaceous,world,2021-12-07,320,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Squid Game,world,2021-12-07,243,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
Arcane,world,2021-12-07,239,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
The Queen of Flow,world,2021-12-07,226,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-07,160,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Maid,world,2021-12-07,130,https://flixpatrol.com/title/maid/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4brwcsxdh31bzuttrthj2byfe6m.jpg
Hellbound,world,2021-12-07,127,https://flixpatrol.com/title/hellbound-2021/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tdpjibrcwoaammzqfdactk7ab7c.jpg
True Story,world,2021-12-07,119,https://flixpatrol.com/title/true-story-2021/,https://flixpatrol.com/runtime/cache/files/posters/7/w72/7zmbzjijhqv5ootkb8rdyarn9x6.jpg
Money Heist,world,2021-12-08,862,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Lost in Space,world,2021-12-08,566,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Jurassic World: Camp Cretaceous,world,2021-12-08,273,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Arcane,world,2021-12-08,237,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
The Queen of Flow,world,2021-12-08,236,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
Squid Game,world,2021-12-08,230,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The King's Affection,world,2021-12-08,191,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Maid,world,2021-12-08,130,https://flixpatrol.com/title/maid/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4brwcsxdh31bzuttrthj2byfe6m.jpg
Hometown Cha-Cha-Cha,world,2021-12-08,118,https://flixpatrol.com/title/hometown-cha-cha-cha/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/en6lrlj1dhyvkezeqrk3r6ejz1p.jpg
Yo soy Betty la fea,world,2021-12-08,116,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Money Heist,world,2021-12-09,858,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Lost in Space,world,2021-12-09,530,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Titans,world,2021-12-09,409,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
The Queen of Flow,world,2021-12-09,230,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
Squid Game,world,2021-12-09,213,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
Arcane,world,2021-12-09,192,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Jurassic World: Camp Cretaceous,world,2021-12-09,185,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
The King's Affection,world,2021-12-09,185,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Hometown Cha-Cha-Cha,world,2021-12-09,118,https://flixpatrol.com/title/hometown-cha-cha-cha/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/en6lrlj1dhyvkezeqrk3r6ejz1p.jpg
Yo soy Betty la fea,world,2021-12-09,113,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Money Heist,world,2021-12-10,847,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-10,609,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
Lost in Space,world,2021-12-10,470,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
The Queen of Flow,world,2021-12-10,233,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
Squid Game,world,2021-12-10,217,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
Arcane,world,2021-12-10,161,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
The King's Affection,world,2021-12-10,148,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Jurassic World: Camp Cretaceous,world,2021-12-10,135,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Yo soy Betty la fea,world,2021-12-10,115,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Hometown Cha-Cha-Cha,world,2021-12-10,114,https://flixpatrol.com/title/hometown-cha-cha-cha/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/en6lrlj1dhyvkezeqrk3r6ejz1p.jpg
Money Heist,world,2021-12-11,839,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-11,606,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
Lost in Space,world,2021-12-11,424,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
The King's Affection,world,2021-12-11,236,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Squid Game,world,2021-12-11,232,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-11,231,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
Arcane,world,2021-12-11,153,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
The Witcher,world,2021-12-11,116,https://flixpatrol.com/title/the-witcher/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/phcnectehlyitikatyegdgb90tf.jpg
Yo soy Betty la fea,world,2021-12-11,113,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Jurassic World: Camp Cretaceous,world,2021-12-11,102,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Money Heist,world,2021-12-12,839,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-12,600,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
Lost in Space,world,2021-12-12,404,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Squid Game,world,2021-12-12,266,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-12,224,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-12,209,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
The Witcher,world,2021-12-12,181,https://flixpatrol.com/title/the-witcher/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/phcnectehlyitikatyegdgb90tf.jpg
Arcane,world,2021-12-12,167,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Aranyak,world,2021-12-12,118,https://flixpatrol.com/title/aranyak/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sxlx5abahlxkjwkks1sxmj1cu41.jpg
Jurassic World: Camp Cretaceous,world,2021-12-12,114,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Money Heist,world,2021-12-13,833,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-13,597,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
Lost in Space,world,2021-12-13,393,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Squid Game,world,2021-12-13,280,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Witcher,world,2021-12-13,277,https://flixpatrol.com/title/the-witcher/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/phcnectehlyitikatyegdgb90tf.jpg
The Queen of Flow,world,2021-12-13,229,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-13,187,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Arcane,world,2021-12-13,147,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Maid,world,2021-12-13,120,https://flixpatrol.com/title/maid/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4brwcsxdh31bzuttrthj2byfe6m.jpg
Aranyak,world,2021-12-13,119,https://flixpatrol.com/title/aranyak/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sxlx5abahlxkjwkks1sxmj1cu41.jpg
Money Heist,world,2021-12-14,814,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-14,577,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
Lost in Space,world,2021-12-14,349,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
The Witcher,world,2021-12-14,310,https://flixpatrol.com/title/the-witcher/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/phcnectehlyitikatyegdgb90tf.jpg
Squid Game,world,2021-12-14,235,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-14,233,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-14,193,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Aranyak,world,2021-12-14,128,https://flixpatrol.com/title/aranyak/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sxlx5abahlxkjwkks1sxmj1cu41.jpg
Arcane,world,2021-12-14,122,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Yo soy Betty la fea,world,2021-12-14,119,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Money Heist,world,2021-12-15,797,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-15,559,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
The Witcher,world,2021-12-15,344,https://flixpatrol.com/title/the-witcher/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/phcnectehlyitikatyegdgb90tf.jpg
Lost in Space,world,2021-12-15,323,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
Squid Game,world,2021-12-15,236,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
The Queen of Flow,world,2021-12-15,234,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-15,225,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Yo soy Betty la fea,world,2021-12-15,122,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Aranyak,world,2021-12-15,120,https://flixpatrol.com/title/aranyak/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sxlx5abahlxkjwkks1sxmj1cu41.jpg
Arcane,world,2021-12-15,111,https://flixpatrol.com/title/arcane/,https://flixpatrol.com/runtime/cache/files/posters/o/w72/ohgz4hdygtite1gmrhrubmvan03.jpg
Money Heist,world,2021-12-16,773,https://flixpatrol.com/title/money-heist/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fykyf19ujdpscmrwcqyoryblnu3.jpg
Titans,world,2021-12-16,521,https://flixpatrol.com/title/titans/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xknunwfsaoakiviiyblei02bauu.jpg
The Witcher,world,2021-12-16,368,https://flixpatrol.com/title/the-witcher/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/phcnectehlyitikatyegdgb90tf.jpg
Lost in Space,world,2021-12-16,262,https://flixpatrol.com/title/lost-in-space-2018/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y8njntxzb4rio9uvvyfvrxemofu.jpg
The Queen of Flow,world,2021-12-16,232,https://flixpatrol.com/title/the-queen-of-flow/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/mq7qqnmemlvijq5zmsbfbej4udm.jpg
The King's Affection,world,2021-12-16,219,https://flixpatrol.com/title/the-kings-affection/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wx6j82tluvxusitdoidya5jtt3f.jpg
Squid Game,world,2021-12-16,218,https://flixpatrol.com/title/squid-game/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/ddlemu3ez0pgg93k2svnlcjcsve.jpg
Superstore,world,2021-12-16,182,https://flixpatrol.com/title/superstore/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2tpy5qiywh85njvji5bnh4vna6p.jpg
Yo soy Betty la fea,world,2021-12-16,125,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Selling Tampa,world,2021-12-16,116,https://flixpatrol.com/title/selling-tampa/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/cvw3kpddpq2ctb5mh26mjmlyh0r.jpg
