title,country,date,points,link,img
The Girl on the Train,world,2021-02-27,311,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
Crazy About Her,world,2021-02-27,289,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
To All the Boys: Always and Forever,world,2021-02-27,247,https://flixpatrol.com/title/to-all-the-boys-always-and-forever/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/beollkcsabwxcmutzl80bxvqkt4.jpg
News of the World,world,2021-02-27,175,https://flixpatrol.com/title/news-of-the-world/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fyqcgvrsqtefurp7cw5iafvyolh.jpg
Pelé,world,2021-02-27,151,https://flixpatrol.com/title/pele/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tx2gco2u4mlkewwm4ukiif1c74e.jpg
We Can Be Heroes,world,2021-02-27,148,https://flixpatrol.com/title/we-can-be-heroes-2020/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gzy5hezrl40zmejmexjwkazqluz.jpg
Ted 2,world,2021-02-27,136,https://flixpatrol.com/title/ted-2/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a7htcxfe7ms8h7e7o2zawppbudt.jpg
Jurassic World,world,2021-02-27,134,https://flixpatrol.com/title/jurassic-world/,https://flixpatrol.com/runtime/cache/files/posters/j/w72/jjbgi2r5crt36xf6inuehzscecb.jpg
Seventh Son,world,2021-02-27,125,https://flixpatrol.com/title/seventh-son/,https://flixpatrol.com/runtime/cache/files/posters/j/w72/jf68dgdmy2shjzm3iwozcquwkre.jpg
I Care a Lot,world,2021-02-28,477,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Crazy About Her,world,2021-02-28,432,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
The Girl on the Train,world,2021-02-28,395,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
News of the World,world,2021-02-28,209,https://flixpatrol.com/title/news-of-the-world/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fyqcgvrsqtefurp7cw5iafvyolh.jpg
To All the Boys: Always and Forever,world,2021-02-28,191,https://flixpatrol.com/title/to-all-the-boys-always-and-forever/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/beollkcsabwxcmutzl80bxvqkt4.jpg
We Can Be Heroes,world,2021-02-28,161,https://flixpatrol.com/title/we-can-be-heroes-2020/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gzy5hezrl40zmejmexjwkazqluz.jpg
Pelé,world,2021-02-28,133,https://flixpatrol.com/title/pele/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tx2gco2u4mlkewwm4ukiif1c74e.jpg
How to Be a Latin Lover,world,2021-02-28,114,https://flixpatrol.com/title/how-to-be-a-latin-lover/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wvxcbyfdwaqsj3nrraobspx2n8j.jpg
Ted 2,world,2021-02-28,103,https://flixpatrol.com/title/ted-2/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a7htcxfe7ms8h7e7o2zawppbudt.jpg
Jurassic World,world,2021-02-28,95,https://flixpatrol.com/title/jurassic-world/,https://flixpatrol.com/runtime/cache/files/posters/j/w72/jjbgi2r5crt36xf6inuehzscecb.jpg
Crazy About Her,world,2021-03-01,498,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
I Care a Lot,world,2021-03-01,466,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
The Girl on the Train,world,2021-03-01,447,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
News of the World,world,2021-03-01,171,https://flixpatrol.com/title/news-of-the-world/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fyqcgvrsqtefurp7cw5iafvyolh.jpg
To All the Boys: Always and Forever,world,2021-03-01,148,https://flixpatrol.com/title/to-all-the-boys-always-and-forever/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/beollkcsabwxcmutzl80bxvqkt4.jpg
How to Be a Latin Lover,world,2021-03-01,125,https://flixpatrol.com/title/how-to-be-a-latin-lover/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wvxcbyfdwaqsj3nrraobspx2n8j.jpg
We Can Be Heroes,world,2021-03-01,115,https://flixpatrol.com/title/we-can-be-heroes-2020/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gzy5hezrl40zmejmexjwkazqluz.jpg
Pelé,world,2021-03-01,112,https://flixpatrol.com/title/pele/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tx2gco2u4mlkewwm4ukiif1c74e.jpg
Ted 2,world,2021-03-01,78,https://flixpatrol.com/title/ted-2/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a7htcxfe7ms8h7e7o2zawppbudt.jpg
Welcome Home Roscoe Jenkins,world,2021-03-01,78,https://flixpatrol.com/title/welcome-home-roscoe-jenkins/,https://flixpatrol.com/runtime/cache/files/posters/v/w72/v1mnnijtwutsjin7cojhji4keur.jpg
Crazy About Her,world,2021-03-02,522,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
The Girl on the Train,world,2021-03-02,445,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
I Care a Lot,world,2021-03-02,413,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Biggie: I Got a Story to Tell,world,2021-03-02,221,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
How to Be a Latin Lover,world,2021-03-02,127,https://flixpatrol.com/title/how-to-be-a-latin-lover/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wvxcbyfdwaqsj3nrraobspx2n8j.jpg
We Can Be Heroes,world,2021-03-02,115,https://flixpatrol.com/title/we-can-be-heroes-2020/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gzy5hezrl40zmejmexjwkazqluz.jpg
Insidious: The Last Key,world,2021-03-02,101,https://flixpatrol.com/title/insidious-the-last-key/,https://flixpatrol.com/runtime/cache/files/posters/n/w72/nb9fc9inmg8kq8l7se7xtnsznux.jpg
To All the Boys: Always and Forever,world,2021-03-02,85,https://flixpatrol.com/title/to-all-the-boys-always-and-forever/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/beollkcsabwxcmutzl80bxvqkt4.jpg
Aquaman,world,2021-03-02,74,https://flixpatrol.com/title/aquaman/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/ydupl3qkvuchcq1vwvo2rw4sf7y.jpg
Norbit,world,2021-03-02,67,https://flixpatrol.com/title/norbit/,https://flixpatrol.com/runtime/cache/files/posters/n/w72/ng88hiy4jr4lusq1brin8jzdb5z.jpg
Crazy About Her,world,2021-03-03,496,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
I Care a Lot,world,2021-03-03,378,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
The Girl on the Train,world,2021-03-03,352,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
Biggie: I Got a Story to Tell,world,2021-03-03,272,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
How to Be a Latin Lover,world,2021-03-03,130,https://flixpatrol.com/title/how-to-be-a-latin-lover/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wvxcbyfdwaqsj3nrraobspx2n8j.jpg
Spider-Man: Far from Home,world,2021-03-03,108,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
Insidious: The Last Key,world,2021-03-03,100,https://flixpatrol.com/title/insidious-the-last-key/,https://flixpatrol.com/runtime/cache/files/posters/n/w72/nb9fc9inmg8kq8l7se7xtnsznux.jpg
We Can Be Heroes,world,2021-03-03,97,https://flixpatrol.com/title/we-can-be-heroes-2020/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gzy5hezrl40zmejmexjwkazqluz.jpg
Sniper: Ultimate Kill,world,2021-03-03,84,https://flixpatrol.com/title/sniper-ultimate-kill/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/pi16auby3qfkjwah4npvm03erkh.jpg
Norbit,world,2021-03-03,82,https://flixpatrol.com/title/norbit/,https://flixpatrol.com/runtime/cache/files/posters/n/w72/ng88hiy4jr4lusq1brin8jzdb5z.jpg
Moxie,world,2021-03-04,629,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
Crazy About Her,world,2021-03-04,381,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
I Care a Lot,world,2021-03-04,324,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
The Girl on the Train,world,2021-03-04,241,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
Biggie: I Got a Story to Tell,world,2021-03-04,237,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
How to Be a Latin Lover,world,2021-03-04,117,https://flixpatrol.com/title/how-to-be-a-latin-lover/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wvxcbyfdwaqsj3nrraobspx2n8j.jpg
Spider-Man: Far from Home,world,2021-03-04,107,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
The Devil's Advocate,world,2021-03-04,84,https://flixpatrol.com/title/the-devils-advocate/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/esivb4eyoayeum70moshtawiue3.jpg
Norbit,world,2021-03-04,83,https://flixpatrol.com/title/norbit/,https://flixpatrol.com/runtime/cache/files/posters/n/w72/ng88hiy4jr4lusq1brin8jzdb5z.jpg
Sniper: Ultimate Kill,world,2021-03-04,81,https://flixpatrol.com/title/sniper-ultimate-kill/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/pi16auby3qfkjwah4npvm03erkh.jpg
Moxie,world,2021-03-05,704,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
Crazy About Her,world,2021-03-05,293,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
I Care a Lot,world,2021-03-05,252,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Biggie: I Got a Story to Tell,world,2021-03-05,229,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
The Girl on the Train,world,2021-03-05,135,https://flixpatrol.com/title/the-girl-on-the-train-2021/,https://flixpatrol.com/runtime/cache/files/posters/6/w72/6zvov912mm0mrjr5negbsujjnge.jpg
Spider-Man: Far from Home,world,2021-03-05,114,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
I Feel Pretty,world,2021-03-05,112,https://flixpatrol.com/title/i-feel-pretty/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/bze6x2fktwvdsavzq9fnijznbrc.jpg
Obsessed,world,2021-03-05,96,https://flixpatrol.com/title/obsessed/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rwi5ob2exwvyhvy2xsqszmjuzm.jpg
Now You See Me 2,world,2021-03-05,94,https://flixpatrol.com/title/now-you-see-me-2/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hu0e130tsgdsya4k9lc3xrn5wyt.jpg
How to Be a Latin Lover,world,2021-03-05,91,https://flixpatrol.com/title/how-to-be-a-latin-lover/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wvxcbyfdwaqsj3nrraobspx2n8j.jpg
Sentinelle,world,2021-03-06,754,https://flixpatrol.com/title/sentinelle-2021/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/l1betfab9b0fq8swoyvsxsfoorb.jpg
Moxie,world,2021-03-06,627,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
Crazy About Her,world,2021-03-06,201,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
I Care a Lot,world,2021-03-06,182,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Biggie: I Got a Story to Tell,world,2021-03-06,159,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
Spider-Man: Far from Home,world,2021-03-06,114,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
Dogwashers,world,2021-03-06,101,https://flixpatrol.com/title/dogwashers/,https://flixpatrol.com/runtime/cache/files/posters/1/w72/1kzuhxh9watvbv4yw1fu1taac1z.jpg
I Feel Pretty,world,2021-03-06,98,https://flixpatrol.com/title/i-feel-pretty/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/bze6x2fktwvdsavzq9fnijznbrc.jpg
Now You See Me 2,world,2021-03-06,93,https://flixpatrol.com/title/now-you-see-me-2/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hu0e130tsgdsya4k9lc3xrn5wyt.jpg
Sniper: Ultimate Kill,world,2021-03-06,83,https://flixpatrol.com/title/sniper-ultimate-kill/,https://flixpatrol.com/runtime/cache/files/posters/p/w72/pi16auby3qfkjwah4npvm03erkh.jpg
Sentinelle,world,2021-03-07,778,https://flixpatrol.com/title/sentinelle-2021/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/l1betfab9b0fq8swoyvsxsfoorb.jpg
Moxie,world,2021-03-07,584,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
I Care a Lot,world,2021-03-07,203,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Crazy About Her,world,2021-03-07,166,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
Dogwashers,world,2021-03-07,142,https://flixpatrol.com/title/dogwashers/,https://flixpatrol.com/runtime/cache/files/posters/1/w72/1kzuhxh9watvbv4yw1fu1taac1z.jpg
Biggie: I Got a Story to Tell,world,2021-03-07,130,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
Spider-Man: Far from Home,world,2021-03-07,109,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
Now You See Me 2,world,2021-03-07,103,https://flixpatrol.com/title/now-you-see-me-2/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hu0e130tsgdsya4k9lc3xrn5wyt.jpg
I Feel Pretty,world,2021-03-07,96,https://flixpatrol.com/title/i-feel-pretty/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/bze6x2fktwvdsavzq9fnijznbrc.jpg
What Men Want,world,2021-03-07,89,https://flixpatrol.com/title/what-men-want-2019/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wjyha0d5eejas8ziorgn270kj57.jpg
Sentinelle,world,2021-03-08,785,https://flixpatrol.com/title/sentinelle-2021/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/l1betfab9b0fq8swoyvsxsfoorb.jpg
Moxie,world,2021-03-08,535,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
I Care a Lot,world,2021-03-08,211,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Dogwashers,world,2021-03-08,151,https://flixpatrol.com/title/dogwashers/,https://flixpatrol.com/runtime/cache/files/posters/1/w72/1kzuhxh9watvbv4yw1fu1taac1z.jpg
Crazy About Her,world,2021-03-08,139,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
Now You See Me 2,world,2021-03-08,113,https://flixpatrol.com/title/now-you-see-me-2/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hu0e130tsgdsya4k9lc3xrn5wyt.jpg
Spider-Man: Far from Home,world,2021-03-08,106,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
I Feel Pretty,world,2021-03-08,103,https://flixpatrol.com/title/i-feel-pretty/,https://flixpatrol.com/runtime/cache/files/posters/b/w72/bze6x2fktwvdsavzq9fnijznbrc.jpg
What Men Want,world,2021-03-08,90,https://flixpatrol.com/title/what-men-want-2019/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wjyha0d5eejas8ziorgn270kj57.jpg
Biggie: I Got a Story to Tell,world,2021-03-08,90,https://flixpatrol.com/title/biggie-i-got-a-story-to-tell/,https://flixpatrol.com/runtime/cache/files/posters/m/w72/m9ujtxwmeaju1zi5bfbg6vvikxn.jpg
Sentinelle,world,2021-03-09,773,https://flixpatrol.com/title/sentinelle-2021/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/l1betfab9b0fq8swoyvsxsfoorb.jpg
Moxie,world,2021-03-09,525,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
I Care a Lot,world,2021-03-09,161,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Dogwashers,world,2021-03-09,156,https://flixpatrol.com/title/dogwashers/,https://flixpatrol.com/runtime/cache/files/posters/1/w72/1kzuhxh9watvbv4yw1fu1taac1z.jpg
Now You See Me 2,world,2021-03-09,118,https://flixpatrol.com/title/now-you-see-me-2/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hu0e130tsgdsya4k9lc3xrn5wyt.jpg
Spider-Man: Far from Home,world,2021-03-09,106,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
Halloween,world,2021-03-09,99,https://flixpatrol.com/title/halloween/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lnkdykmrvem1j0aafcnqljocknt.jpg
What Men Want,world,2021-03-09,96,https://flixpatrol.com/title/what-men-want-2019/,https://flixpatrol.com/runtime/cache/files/posters/w/w72/wjyha0d5eejas8ziorgn270kj57.jpg
Crazy About Her,world,2021-03-09,96,https://flixpatrol.com/title/crazy-about-her/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hpbjckysl1uosz44inz2wyjyjty.jpg
Obsessed,world,2021-03-09,88,https://flixpatrol.com/title/obsessed/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rwi5ob2exwvyhvy2xsqszmjuzm.jpg
Sentinelle,world,2021-03-10,736,https://flixpatrol.com/title/sentinelle-2021/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/l1betfab9b0fq8swoyvsxsfoorb.jpg
Moxie,world,2021-03-10,476,https://flixpatrol.com/title/moxie/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2cfas2tq6chaagl449k3odsdvm2.jpg
I Care a Lot,world,2021-03-10,160,https://flixpatrol.com/title/i-care-a-lot/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/ehf6cow5wnrjjhctmqqce4gxoni.jpg
Dogwashers,world,2021-03-10,151,https://flixpatrol.com/title/dogwashers/,https://flixpatrol.com/runtime/cache/files/posters/1/w72/1kzuhxh9watvbv4yw1fu1taac1z.jpg
Now You See Me 2,world,2021-03-10,112,https://flixpatrol.com/title/now-you-see-me-2/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hu0e130tsgdsya4k9lc3xrn5wyt.jpg
Spider-Man: Far from Home,world,2021-03-10,104,https://flixpatrol.com/title/spider-man-far-from-home/,https://flixpatrol.com/runtime/cache/files/posters/r/w72/rjbnprmovvqhmhmksbokcycr7wn.jpg
